SMILES,Name,hit
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,DOXIFLURIDINE,0.0
O=C1CCCC2C3CCC[N+]4([O-])CCCC(CN12)C34,OXYMATRINE,0.0
O=C(O)CCCCC1SCC2NC(=O)NC21,BIOTIN,0.0
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,6-HYDROXYFLAVONE,0.0
CC(=O)Nc1cc([As](=O)(O)O)ccc1O,ACETARSOL,0.0
Oc1ccc(Cl)cc1,PARACHLOROPHENOL,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,THIORIDAZINE HYDROCHLORIDE,0.0
CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,LEVOMILNACIPRAN HYDROCHLORIDE,0.0
CC(C)=CCCC(C)CC=O,CITRONELLAL (R+),0.0
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,CHLOROPYRAMINE HYDROCHLORIDE,0.0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,FAMOTIDINE,0.0
Cc1cccc(C)c1NC1=NCCCS1,XYLAZINE,0.0
N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,GUANETHIDINE MONOSULFATE,0.0
CN1C(=O)CCC1c1cccnc1,COTININE,0.0
COc1cc2c(cc1-c1cc3cc4ccoc4cc3oc1=O)OCO2,PACHYRRHIZIN,0.0
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,VANCOMYCIN HYDROCHLORIDE,0.0
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,HOMOSALATE,0.0
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl,LOMERIZINE HYDROCHLORIDE,0.0
COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc(O)c1OC,IRIGENIN,0.0
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,CORYNANTHINE,0.0
COc1ccc(O)cc1,MEQUINOL,0.0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,BEPRIDIL HYDROCHLORIDE,0.0
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)C=CC(=O)O,CLEMASTINE FUMARATE,0.0
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,NARINGIN,0.0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)C=CC(=O)O,TRIMIPRAMINE MALEATE,0.0
COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,METHYL DEOXYCHOLATE,0.0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,IOXILAN,0.0
Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1,TOLTRAZURIL,0.0
COc1cccc(C=O)c1OC,o-VERATRALDEHYDE,0.0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,HESPERIDIN,0.0
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)[O-])C(C)C.[Na+],FOSINOPRIL SODIUM,0.0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,SIROLIMUS,0.0
CC(C)NCC(O)COc1cccc2ccccc12.Cl,DEXPROPRANOLOL HYDROCHLORIDE [R(+)],0.0
COC(=O)c1ccc(O)cc1,METHYL PARABEN,0.0
O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,"6,4'-DIHYDROXYFLAVONE",0.0
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,DILOXANIDE FUROATE,0.0
NCCCN.O=C(O)C(O)C(O)C(=O)O,CADAVERINE TARTRATE,0.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,ANASTROZOLE,0.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,MEFENAMIC ACID,0.0
CCCCOC(=O)c1ccc(N)cc1,BUTAMBEN,0.0
Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,FENOTEROL HYDROBROMIDE,0.0
Cl.NC(CS)C(=O)O,CYSTEINE HYDROCHLORIDE,0.0
CCCCCCCCCCCCC(C(=O)O)C(C)C(=O)O,ROCCELLIC ACID,0.0
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,URSOLIC ACID,0.0
CC12CCC(CC1=O)C2(C)C,CAMPHOR,0.0
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],DINITOLMIDE,0.0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,KETOPROFEN,0.0
Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,PHENAZOPYRIDINE HYDROCHLORIDE,0.0
COP(=O)(OC)OC=C(Cl)Cl,DICHLORVOS,0.0
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,THIOPHANATE METHYL,0.0
Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,CLONIXIN,0.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,ARIPIPRAZOLE,0.0
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,DEXLANSOPRAZOLE,0.0
Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,ORPHENADRINE CITRATE,0.0
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,GAMBOGIC ACID,0.0
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,URIDINE,0.0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,HYDROCORTISONE ACETATE,0.0
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NIALAMIDE,0.0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,CHLORAMBUCIL,0.0
NCCc1c[nH]c2ccccc12,TRYPTAMINE,0.0
NC1C(OC2C(C(=O)[O-])OC(COC3C(CO)OC(O)C(O)C3O)C(OS(=O)(=O)[O-])C2O)OC(COS(=O)(=O)[O-])C(O)C1O,HEPARIN SODIUM,0.0
Cc1cn[nH]c1.Cl,FOMEPIZOLE HYDROCHLORIDE,0.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,COLCHICINE,0.0
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,BENZOYLPAS,0.0
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)C(OC(C)=O)CC32O)C1,GITOXIGENIN DIACETATE,0.0
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,CHLOROTHIAZIDE,0.0
O=C(NC1CCCCC1)NC1CCCCC1,DICYCLOHEXYLUREA,0.0
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,LOPERAMIDE HYDROCHLORIDE,0.0
O=C(O)c1cccc(O)c1O,PYROCATECHUIC ACID,0.0
NCC(=O)NCC(=O)O,GLYCYLGLYCINE,0.0
CC(=O)CC1CCCCN1.Cl,PELLETIERINE HYDROCHLORIDE,0.0
Nc1ccc(C(=O)[O-])cc1.[K+],POTASSIUM p-AMINOBENZOATE,0.0
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,BENACTYZINE HYDROCHLORIDE,0.0
C1N2CN3CN1CN(C2)C3,METHENAMINE,0.0
[O-][n+]1cccc(CO)c1,MEPIROXOL,0.0
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,DENATONIUM BENZOATE,0.0
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(O)C(C)=C1C2(C)C,BACCATIN III,0.0
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,"ANDROSTA-1,4-DIEN-3,17-DIONE",0.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CHLORPROPAMIDE,0.0
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)=N2,DIHYDROFOLIC ACID,0.0
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,PIDOTIMOD,0.0
COc1c2c(cc3c1OCO3)CC[N+](C)=C2.[Cl-],COTARNINE CHLORIDE,0.0
Cl.NNCc1ccccc1,BENZYLHYDRAZINE HYDROCHLORIDE,0.0
C=CCSSCC=C,GARLICIN,0.0
O=C(OC1CN2CCC1CC2)c1ccccc1,BENZOCLIDINE,0.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,AMINOPHYLLINE,0.0
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,CEFIXIME,0.0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,THEOBROMINE,0.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CILNIDIPINE,0.0
OCc1ccccn1,PICONOL,0.0
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,OROTIC ACID,0.0
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],DIPYRONE,0.0
O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,SENNOSIDE A,0.0
CC(=O)OCC(COC(C)=O)OC(C)=O,TRIACETIN,0.0
OCC(O)CO,GLYCERIN,0.0
Cl.NNc1nncc2ccccc12,HYDRALAZINE HYDROCHLORIDE,0.0
CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,PROCAINAMIDE HYDROCHLORIDE,0.0
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,MEXENEONE,0.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,ISOGINKGETIN,0.0
CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1.O,EDOXABAN TOSYLATE HYDRATE,0.0
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,DESOXYCORTICOSTERONE ACETATE,0.0
CC1=C2C(O)C(=O)OC3CC4C(C)(C)C(=O)C=CC4(C)C(CC1)C23C,MEROGEDUNIN,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,TRICHLORMETHIAZIDE,0.0
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,SULFANITRAN,0.0
CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O,IPRONIAZID PHOSPHATE,0.0
CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,VINDOLINE,0.0
CC1(C)CCC2=C(O1)C(=O)c1ccccc1C2=O,alpha-LAPACHONE,0.0
CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O,ELTROMBOPAG,0.0
C#CCN(C)C(C)Cc1ccccc1.Cl,SELEGILINE HYDROCHLORIDE,0.0
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],METHICILLIN SODIUM,0.0
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,ISOSORBIDE DINITRATE,0.0
CN1CCc2cc3c(cc2C1O)OCO3.Cl,HYDRASTININE HYDROCHLORIDE,0.0
CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,POMIFERIN,0.0
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,ACARBOSE,0.0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,LOSARTAN,0.0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,ESTRADIOL,0.0
CCOC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O,ETHYL DICHLOROORSELLINATE,0.0
OC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,EMPAGLIFLOZIN,0.0
COC(=O)C1=COC(C)C2CN3CCC4(C(=O)Nc5ccccc54)C3CC12,MITRAPHYLLINE,0.0
O.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,LACTOSE MONOHYDRATE,0.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,TESTOSTERONE,0.0
Nc1ccc(O)c(C(=O)O)c1,MESALAMINE,0.0
CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1,DIMINAZENE ACETURATE,0.0
CCCCCCCCCCCCCCCCCCOCC(O)CO,BATYL ALCOHOL,0.0
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O.O.O.O.O.O.O.O.O,OUABAIN OCTAHYDRATE,0.0
O=C(O)CCC(=O)O.O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,SOLIFENACIN SUCCINATE,0.0
O=CC(O)C(O)C(O)CO,XYLOSE,0.0
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,DIPHENYLPYRALINE HYDROCHLORIDE,0.0
Cc1cc(=O)n(-c2ccccc2)n1C,ANTIPYRINE,0.0
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,ROTENONE,0.0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,BUTYLATED HYDROXYTOLUENE,0.0
NC(CSSCC(N)C(=O)O)C(=O)O,CYSTINE,0.0
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,PAMABROM,0.0
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,NYLIDRIN HYDROCHLORIDE,0.0
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,QUININE,0.0
OCC(Br)(Br)Br,TRIBROMOETHANOL,0.0
O=C(O)CCCCCCC(=O)O,SUBERIC ACID,0.0
CCCCCCCCCc1ccc(O)cc1,4-NONYLPHENOL,0.0
COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1,IZALPININ,0.0
S=C=Nc1ccc(N=C=S)cc1,BITOSCANATE,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,DOXORUBICIN,0.0
CCc1cn(C2OCC(O)C2CO)c(=O)nc1O,EDOXUDINE,0.0
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CHOLESTEROL,0.0
CC1(C)OC(=O)NC1=O,DIMETHADIONE,0.0
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,ANDROSTERONE,0.0
CC[N+](C)(C)Cc1ccc(Br)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,BRETYLIUM TOSYLATE,0.0
NC(=O)Nc1ccc([As](=O)(O)O)cc1,CARBARSONE,0.0
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O,PERINDOPRILAT,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,TRIFLUOPERAZINE HYDROCHLORIDE,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.Cl,EPIRUBICIN HYDROCHLORIDE,0.0
COc1cc(OC)c2c(=O)c(OC)c(-c3ccccc3)oc2c1,GALANGIN TRIMETHYL ETHER,0.0
CNC1CCC2Nc3ccc(C(N)=O)cc3C2C1.O=C(O)CCC(=O)O,FROVATRIPTAN SUCCINATE,0.0
COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1,ROBUSTIC ACID,0.0
COc1cc2ccc(=O)oc2c(OC)c1OC,DIMETHYLFRAXETIN,0.0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,PREDNISOLONE ACETATE,0.0
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,PIPERINE,0.0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,ETOPOSIDE,0.0
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,SALVINORIN A,0.0
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,ADAPALENE,0.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,SULFISOMIDINE,0.0
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,NIFENAZONE,0.0
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,ARISTOLOCHIC ACID,0.0
N=C(N)NCCCCN.O=S(=O)(O)O,AGMATINE SULFATE,0.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,PRAZOSIN HYDROCHLORIDE [10mg],0.0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,PHENOXYBENZAMINE HYDROCHLORIDE,0.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],DOCUSATE SODIUM,0.0
COC(=O)CC1C(C)(C)C(=O)C2CC3=C(CCC4(C)C3=CC(=O)OC4c3ccoc3)C1(C)C2=O,CARAPIN-8(9)-ENE,0.0
COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12,EVOXINE,0.0
CC(=O)OC1CCC2(C)C(CC(OC(C)=O)C3(C)C4=CC(=O)OC(c5ccoc5)C4(C)CCC23)C1(C)C,3alpha-ACETOXYDIHYDRODEOXYGEDUNIN,0.0
Cl.NCCc1ccc(O)c(O)c1,DOPAMINE HYDROCHLORIDE,0.0
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,TRIMETHOBENZAMIDE HYDROCHLORIDE,0.0
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,GIBBERELLIC ACID,0.0
CC(C)=CCCC(C)(O)C1CC=C(C)CC1,BISABOLOL,0.0
O=C(O)c1cc(=O)c2ccccc2o1,CHROMOCARB,0.0
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,NEFIRACETAM,0.0
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,GOSSYPOL,0.0
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,EFLOXATE,0.0
CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,CETILISAT,0.0
N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O,DEBRISOQUIN SULFATE,0.0
O=C(O)CC(O)(CC(=O)O)C(=O)O,CITRIC ACID,0.0
O=c1ccc2ccc(O)cc2o1,UMBELLIFERONE,0.0
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,ETHION,0.0
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],TROSPIUM CHLORIDE,0.0
C1CNCCN1,PIPERAZINE,0.0
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,LOFEXIDINE  HYDROCHLORIDE,0.0
COc1c2ccoc2cc2oc(C)cc(=O)c12,VISNAGIN,0.0
O=C1CCC23C=CC(=O)NCCCCNCCCNC(=O)C=Cc4ccc(c2c4)OC3C1,LUNARINE,0.0
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,AMPHOTERICIN B,0.0
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,NALIDIXIC ACID,0.0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,BEZAFIBRATE,0.0
CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,GOSSYPOL-ACETIC ACID COMPLEX,0.0
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,PREDNISONE,0.0
CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,XANTHYLETIN,0.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,HALOPERIDOL,0.0
CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C,OLEANOLIC ACID ACETATE,0.0
CC(=O)Nc1ccc(C(=O)O)cc1,ACEDOBEN,0.0
CCC(=O)c1ccc(O)cc1,PAROXYPROPIONE,0.0
O=c1cc(CO)occ1O,KOJIC ACID,0.0
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46.O=S(=O)(O)O,STRYCHNINE SULFATE,0.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,AMSACRINE,0.0
Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,GUANFACINE HYDROCHLORIDE,0.0
CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,CELASTROL,0.0
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,AZAPERONE,0.0
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,LOPINAVIR,0.0
NC(=O)CN1CC(O)CC1=O,OXIRACETAM,0.0
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,PHENYL AMINOSALICYLATE,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,CYCLOTHIAZIDE,0.0
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+],RABEPRAZOLE SODIUM,0.0
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,DEGUELIN(-),0.0
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,SALICIN,0.0
COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC(=O)O,BIXIN,0.0
C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,QUINESTROL,0.0
COc1cc(C=CC(=O)O)cc(OC)c1O,SINAPIC ACID,0.0
Br.CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,ELETRIPTAN HYDROBROMIDE,0.0
C=CC(C1=CC(=O)C=CC1=O)c1ccccc1,DALBERGIONE,0.0
CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC24OC(=O)C5(CCC(C)C(C)C52)CCC34C)C1(C)C,URSOLOLACTONE ACETATE,0.0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,ISOXSUPRINE HYDROCHLORIDE,0.0
Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,FIPEXIDE HYDROCHLORIDE,0.0
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CLOBETASOL PROPIONATE,0.0
O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,ISOLIQUIRITIGENIN,0.0
NC1CC1c1ccccc1.O=S(=O)(O)O,TRANYLCYPROMINE SULFATE,0.0
CCCCCC(C)N.O=S(=O)(O)O,TUAMINOHEPTANE SULFATE,0.0
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,PYRETHRINS,0.0
Cl.NCCCCC(N)C(=O)O,LYSINE (L) HYDROCHLORIDE,0.0
Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,AMILORIDE HYDROCHLORIDE,0.0
Cl.N=C(N)NC(=N)NCCc1ccccc1,PHENFORMIN HYDROCHLORIDE,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1.Cl,DAUNORUBICIN HYDROCHLORIDE,0.0
COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,TRAMADOL HYDROCHLORIDE,0.0
NC1CONC1=O,CYCLOSERINE (D),0.0
CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].[Na+],PANTOTHENIC ACID(d) Na salt,0.0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,LUMIRACOXIB,0.0
Cl.NC(=O)CCC(N)C(=O)O,GLUTAMINE (L) HYDROCHLORIDE,0.0
CC(C)CCCC(C)N,OCTODRINE,0.0
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,HYDROCORTISONE,0.0
CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O,TRICAINE MESYLATE,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,BENZTROPINE MESYLATE,0.0
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,ACETOHEXAMIDE,0.0
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],FOSCARNET SODIUM,0.0
O=P([O-])([O-])F.[Na+].[Na+],SODIUM MONOFLUOROPHOSPHATE,0.0
