SMILES,Name,hit_inh,hit_kill
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12,aloin,False,False
C[C@H](CS(C)(=O)=O)n1ccc2c(c(ccc12)C#N)C(F)(F)F,GSK2881078,False,False
ONC(=O)CNC(=O)c1ccc(Cl)cc1,benurestat,False,False
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(c1ccccc1)c1ccccc1,DPO-1,False,False
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CCCCC1,dacomitinib,False,False
"CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O |c:7,23,t:15,21,34|",tanespimycin,False,False
O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,nitarsone,False,False
"CNCC[C@@H](Oc1ccccc1OC)c1ccccc1 |&1:4,r|",nisoxetine,False,False
CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1,latrepirdine,False,False
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,lithocholic-acid,False,False
"Clc1ccc2O[C@H]3CCON3C(=O)c2c1 |&1:6,r|",seclazone,False,False
"C[C@H]1N(CC2=NCCN2)Cc2ccccc12 |&1:1,t:4|",BRL-44408,False,False
"CSc1ccccc1OC[C@@H](O)CNC(C)C |&1:10,r|",tiprenolol,False,False
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ammonium-perfluorocaprylate,False,False
CCCC(O)=O,sodium-butyrate,False,False
CCCNC(C)(C)COC(=O)c1ccccc1,meprylcaine,False,False
CON(C)C(=O)N1N=C(S[C@@]1(CCCN)c1ccccc1)c1cc(F)ccc1F |c:7|,filanesib,False,False
"CC(O)(CC[C@H]1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C)C=C |a:5,6,18,&1:1,&2:11|",sclareol,False,False
"C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1 |&1:1,r,c:2|",dimetindene,False,False
"Clc1ccc(cc1)C1=CCN(CCCC[C@@]23CCCc4c2c(NC3=O)ccc4Cl)CC1 |&1:15,t:8|",DR-4485,False,False
"C[C@H]1Oc2cc(cnc2N)-c2c(CN(C)C(=O)c3ccc(F)cc13)nn(C)c2C#N |&1:1,r|",PF-06463922,False,False
"NS(=O)(=O)c1cc2c(N[C@@H](CSCC=C)NS2(=O)=O)cc1Cl |&1:9,r|",althiazide,False,False
COc1ccc(C(=O)CCC(O)=O)c2ccccc12,menbutone,False,False
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,triptorelin,False,False
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,atenolol-(+),False,False
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,buspirone,False,False
C\C(=C/c1ccc(Cl)cc1)\C(\C)=N\O,AP-18,False,False
C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,L-(+)-rhamnose-monohydrate,False,False
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,calcium-gluceptate,False,False
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,betulinic-acid,False,False
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,ambenonium,False,False
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,pentolinium,False,False
OCCc1ccccc1,phenylethyl-alcohol,False,False
CCNC(=O)c1cc2c(cn(C)c(O)c2n1)-c1cc(ccc1Oc1c(C)cc(F)cc1C)C(C)(C)O,ABBV-744,False,False
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO,anandamide,False,False
CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1,netupitant,False,False
CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C,beta-elemene,False,False
NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,senicapoc,False,False
OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c1ccc(O)c(O)c1,rosmarinic-acid,False,False
[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1F)-c1ccccc1,VU1545,False,False
"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C |t:9,12|",megestrol,False,False
CCCCCCOC(=O)CCC(=O)CN,hexaminolevulinate,False,False
"CSCC[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O |&1:4,&2:8,&3:27,r|",metenkephalin,False,False
O=C1Nc2ccccc2C11OCC2(CO1)COC1(OC2)C(=O)Nc2ccccc12,JW-67,False,False
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C |t:15|,fludrocortisone-acetate,False,False
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N,R547,False,False
CCOC(=O)Nc1cc(nn2c(C)nnc12)-c1ccc(C)c(NS(C)(=O)=O)c1,bromosporine,False,False
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,chlorpyrifos,False,False
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C |t:9|,norgestimate,False,False
Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NC2CCCCC2)c1,GP2a,False,False
COc1ccc2CCC[C@@H](C(=O)N(Cc3ccc(cc3)N(C)C)c3ccc(cc3)C(C)C)c2c1 |&1:9|,W-54011,False,False
Nc1nc2cc(ccc2o1)-c1ccc2ncc(C(=O)N3CCOCC3)n2c1,MLN1117,False,False
[H][C@@]12CC[C@@]([H])(C1)N1C(=O)c3c(O)c(=O)c(cn3C[C@@]1([H])O2)C(=O)NCc1c(F)cc(F)cc1F,bictegravir,False,False
"CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O |&1:2,r|",polythiazide,False,False
CN(C)CCC=C1c2ccccc2C=Cc2ccccc12 |c:14|,cyclobenzaprine,False,False
"C1CN2C[C@@H](N=C2S1)c1ccccc1 |&1:4,c:5|",tetramisole,False,False
NC(=O)CN1CCCC1=O,piracetam,False,False
N[C@@H](Cn1ccc(=O)c(O)c1)C(O)=O,mimosine,False,False
N[C@H]([C@@H]1CC(Cl)=NO1)C(O)=O |c:5|,acivicin,False,False
CCOC(=O)c1ccc(OC(=O)CCCCCNC(N)=N)cc1,gabexate,False,False
ONC(=O)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1,TCS-2210,False,False
Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,PD-184352,False,False
N[C@@H](CSS(O)(=O)=O)C(O)=O,S-sulfo-L-cysteine,False,False
CCCCCCCCO,1-octanol,False,False
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1,WH-4-023,False,False
NC1CCC(CC1)N[C@@H]1C[C@H]1c1ccccc1,ORY-1001,False,False
CC(C)(C)C(=O)CN1c2ccccc2N(C[C@@H](NC(=O)Nc2cccc(c2)C(O)=O)C1=O)C1CCCCC1,nastorazepide,False,False
COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1,zardaverine,False,False
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2c1ccc(=O)oc1,resibufogenin,False,False
CC(C)c1onc(c1COc1ccc(\C=C\c2cccc(c2)C(O)=O)c(Cl)c1)-c1c(Cl)cccc1Cl,GW-4064,False,False
Cl\C=C/C[N+]12CN3CN(CN(C3)C1)C2,"1-((Z)-3-chloroallyl)-1,3,5,7-tetraazaadamantan-1-ium",False,False
CC1(COc2ccc(C[C@H]3SC(=O)NC3=O)cc2)CCCCC1 |r|,ciglitazone,False,False
CN1[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NCc5nc6ncccc6[nH]5)[C@@]4(C)CC[C@@H]3[C@@]2(C)C=C(F)C1=O |t:35|,MK-0773,False,False
CN(C)Cc1cccc(N\C(=C2/C(=O)Nc3cc(ccc23)C(N)=O)c2ccccc2)c1,BIX-02188,False,False
"[H][C@@]12Cc3c(cc(NC(=O)CNC(C)(C)C)c(O)c3C(=O)[C@@H]1C(=O)[C@]1(O)C(=O)[C@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C |&1:28,&2:21|",tigecycline,False,False
CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1,L-694247,False,False
N[C@@H](CC(=O)c1ccccc1N)C(O)=O,L-kynurenine,False,False
"CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(O)=C(C(=O)NCN2CCCC2)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O |a:3,4,6,10,35,&1:7,&2:14,t:7,14|",rolitetracycline,False,False
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,levomepromazine,False,False
C(C(C1CCCCC1)C1CCCCC1)[C@H]1CCCCN1 |&1:14|,perhexiline,False,False
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)c2cc1C,riboflavin-5-phosphate-sodium,False,False
C[C@](COc1cc(ccc1C(F)(F)F)C#N)(NC(=O)c1ccc(SC(F)(F)F)cc1)C#N,monepantel,False,False
NC(=O)CN1C[C@H](O)CC1=O,oxiracetam,False,False
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,etofibrate,False,False
OC[C@@H](O)[C@H](O)[C@@H](O)C=O,xylose,False,False
CN1Cc2ccccc2[C@H]2[C@H]1Cc1c[nH]c3cccc2c13,CY208-243,False,False
Clc1cccc(Cl)c1N(CC=C)C1=NCCN1 |t:13|,alinidine,False,False
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,amoxicillin,False,False
Clc1ccc(OCCCCCCN\C(NC#N)=N\c2ccncc2)cc1,GMX1778,False,False
C[C@@H](CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc1cnc[nH]1 |&1:1|,HTMT,False,False
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCC(=O)NCCS(O)(=O)=O,tauroglycocholate,False,False
CN1CCN(CC1)c1ccc(Nc2ncc3cc4C(=O)NCC5(CCCCC5)n4c3n2)nc1,trilaciclib,False,False
CCN(CC)C(=O)c1cccc(C)c1,diethyltoluamide,False,False
NC(=N)NS(=O)(=O)c1ccc(N)cc1,sulfaguanidine,False,False
"NS(=O)(=O)c1cc2c(N[C@@H](Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F |&1:9,r|",bendroflumethiazide,False,False
NNc1nncc2ccccc12,hydralazine,False,False
NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,dibekacin,False,False
OCCOCCOC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,etofenamate,False,False
CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(O)=O,bindarit,False,False
Nc1c(Cl)cc(C=C2NCCN2)cc1Cl,nemazoline,False,False
NS(=O)(=O)NCc1csc2ccccc12,JNJ-26990990,False,False
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,ticagrelor,False,False
CC1(C)[C@@H]2CC[C@]1(C)C(=O)C2,camphor-(1R),False,False
O=C(Nc1cccc2c1oc(cc2=O)-c1nn[nH]n1)c1ccc(OCCCCc2ccccc2)cc1,pranlukast,False,False
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,BLZ945,False,False
OC(C1CCN(CC1)C(=O)OC(C(F)(F)F)C(F)(F)F)(c1ccc2OCOc2c1)c1ccc2OCOc2c1,KML29,False,False
CN1CCN(C=N1)c1ccc(cc1F)N1C[C@H](CO)OC1=O |c:5|,delpazolid,False,False
Oc1ccc(CC=C)cc1-c1cc(CC=C)ccc1O,magnolol,False,False
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12,PT-2385,False,False
OC(=O)c1ccc(cc1)-c1ccc2cc(O)c(cc2c1)C12CC3CC(CC(C3)C1)C2,CD-1530,False,False
"Clc1ccc(cc1)[C@]12C[C@H]3C[C@H](C[C@](C3)(C1)C(=O)NCc1ccncc1)C2 |&1:7,9,11,13|",ABC-294640,False,False
COc1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)OC(C)C)n1,KPT-185,False,False
"FC(F)(F)[C@@H](Cl)Br |&1:4,r|",halothane,False,False
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,estradiol,False,False
CCN(CC)CCOCCOC(=O)C1(CCCC1)c1ccccc1,carbetapentane,False,False
CCCN1CCN(CC1)c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N,balicatib,False,False
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O,ramipril,False,False
CN1CC[C@@H]2CN3CCc4cccc([C@@H]2C1)c34,SDZ-SER-082,False,False
Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4cn(CCN5CCCCCC5)nn4)cc23)C#N)cc1Cl,cot-inhibitor-1,False,False
"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|",betamethasone,False,False
Cc1cc(OCc2nc(cs2)-c2ccccc2Cl)ccc1OCC(O)=O,GPR120-modulator-1,False,False
O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,SAR407899,False,False
"C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@@](O)(Cn1cncn1)c1cc(F)ccc1F |a:1,&1:15|",isavuconazole,False,False
CC(C)(C)c1cc(\C=C2/CCOC2=O)cc(c1O)C(C)(C)C,KME-4,False,False
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O,piperacillin,True,False
CCn1ccnc1C[C@H]1COc2ccccc2O1 |&1:8|,imiloxan,False,False
NC(=O)c1ccc2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,BAY1125976,False,False
[H][C@@]12CC[C@H]([C@H](C)CCCC(C)(C)O)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)[C@@H](OCCCO)[C@H](O)C1=C,eldecalcitol,False,False
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1,hesperidin,False,False
Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,H-89,False,False
OS(=O)(=O)CCCS(O)(=O)=O,eprodisate,False,False
C[C@@H](NC(=O)[C@@H]1CSCN1C(=O)c1ccccc1)c1ccccc1,RS-0481,False,False
"Fc1cc(F)c2N[C@@H]([C@@H]3CC=C[C@@H]3c2c1)c1cccnc1 |a:8,12,&1:7,c:10|",golgicide-A,False,False
COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC,berberine,False,False
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,fluphenazine-decanoate,False,False
COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,BMY-7378,False,False
OS(=O)(=O)CCSSCCS(O)(=O)=O,dimesna,False,False
NC(=O)Nc1ccc(cc1)[As](O)(O)=O,carbarsone,False,False
Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,naringenin,False,False
Clc1cccc(SC2CCNCC2)n1,anpirtoline,False,False
C[C@H]1CN(CC(=O)Nc2ccc3Sc4c(Cc3c2)cccc4-c2cc(=O)cc(o2)N2CCOCC2)C[C@@H](C)O1,KU-60019,False,False
OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1,sulfasalazine,False,False
O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,oxaliplatin,False,False
[O-][N+](=O)c1cccc2c[nH]nc12,7-nitroindazole,False,False
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,acecainide,False,False
Cc1cccc(Nc2ccccc2C(O)=O)c1C,mefenamic-acid,False,False
CN(C)CCCC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1,THZ1-R,False,False
Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,minoxidil,False,False
C[C@H]1CC[C@H](CN1C(=O)C=C)Nc1ncnc2[nH]ccc12,PF-06651600,False,False
CCCCCO[NH2+][O-],amyl-nitrite,False,False
"C[C@@]1(O)CCOC(=O)C1 |&1:1,r|","D,L-mevalonic-acid-lactone",False,False
CCCC(=O)C1(CCN(CC1)C(=O)[C@@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](N)Cc1cncn1C)c1ccccc1,BMS-470539,False,False
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,pentetic-acid,False,False
"OC[C@H]1O[C@@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@]1(O)C(=O)[C@@H](\C=C2/C(=O)C(=C(O)\C=C\c3ccc(O)cc3)C(=O)[C@@](O)([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C1=O |a:2,5,7,9,11,34,38,41,43,45,&1:4,&2:15,&3:20,&4:36,&5:51|",safflower-yellow,False,False
"CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(O[C@](C)(CC)C(O)=O)cc1)C(O)=O |&1:22,&2:2,r|",clinofibrate,False,False
Cc1cc(C)cc(c1)C(=O)NOCCCCCC(=O)NO,LMK-235,False,False
CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,cetilistat,False,False
COC(=O)c1ccccc1O,methyl-salicylate,False,False
CCCCC(C)(C)[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,"16,16-dimethylprostaglandin-e2",False,False
OC(=O)CCNc1cc(nc(n1)-c1ccccn1)N1CCc2ccccc2CC1,GSK-J1,False,False
COc1ccc(Oc2c(Cl)cnn(C3c4ccccc4-c4ccccc34)c2=O)cc1,CYM-50769,False,False
CCOc1cc(OCC)c(cc1OCC)C(=O)CCC(O)=O,trepibutone,False,False
CS(=O)(=O)n1cc2CN(Cc2n1)[C@H]1CO[C@@H]([C@@H](N)C1)c1cc(F)ccc1F,omarigliptin,False,False
CC(C)Oc1ccc(cc1C#N)-c1nc(no1)-c1cccc2[C@H](CCc12)NCCO,ozanimod,False,False
C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(n1)-c1cccc(Cl)n1)C(F)(F)F,vorasidenib,False,False
OC(=O)CCC(O)=O,succinic-acid,False,False
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,spectinomycin,False,False
O=S(=O)(c1ccccc1)c1cnc2c(cccc2c1)N1CCNCC1,SB-742457,False,False
S=C(NCc1ccc2OCOc2c1)N1CCN(CC1)c1ncnc2c3ccccc3oc12,amuvatinib,False,False
Cc1c(N)c(=O)n(-c2ccccc2)n1C,ampyrone,False,False
CCCCc1ccc(O)cc1O,rucinol,False,False
CN1CCN(CC1)C(=O)COc1ccc(cc1)C12CC3CC(CC(C3)C1)C2,IDF-11774,False,False
CC(C)(C)c1cc(C=C(C#N)C#N)cc(c1O)C(C)(C)C,tyrphostin-A9,False,False
CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C11CCC1)c1cnc(C#N)c(c1)C(F)(F)F,apalutamide,False,False
COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCN(C)CC1,ERK5-IN-1,False,False
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O,nedocromil,False,False
CN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C |&1:6|,mepivacaine,False,False
COc1cc(cc(OC)c1OC)C(=O)OCCCN1CCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CC1,dilazep,False,False
COc1cccc2cc([nH]c12)-c1nc([C@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12 |r|,OSI-027,False,False
COc1cc(OC)c(C=O)cc1OC,asaraldehyde,False,False
CCCc1c(nn(c1-c1ccc(O)cc1)-c1ccc(O)cc1)-c1ccc(O)cc1,PPT,False,False
NC(=N)N1CCc2ccccc2C1,debrisoquin,False,False
COc1cc(\C=C\C(O)=CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,curcumin,False,False
[Na].CCCCCCCCCCCCOS(O)(=O)=O,sodium-dodecyl-sulfate,False,False
C[C@H]1CN(C[C@@H](C)O1)c1ccc(NC(=O)c2cccc(c2C)-c2ccc(OC(F)(F)F)cc2)cn1,sonidegib,False,False
CC(C)(C)c1nc(c(s1)-c1ccnc(N)n1)-c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F,dabrafenib,False,False
Nc1nccc(\C=C\c2ccccc2)n1,TCN238,False,False
CCCC(=O)OCOC(=O)C(C)(C)C,pivanex,False,False
"C[C@H](C(O)=O)c1ccc(C2CCCCC2)c2ccccc12 |&1:1,r|",vedaprofen,False,False
"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|",CGK-733,False,False
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3C(=O)C=C2C1 |c:24|,7-keto-DHEA,False,False
OC1(Cn2ccccc2=O)CCN(Cc2ccccc2)CC1,YL0919,False,False
[O-][N+](=O)c1nccn1CC(=O)NCc1ccccc1,benznidazole,False,False
CCC1(Cc2ccccc2C1)c1cnc[nH]1,atipamezole,False,False
Cc1cc(c(cc1C(=O)NC(N)=N)S(C)(=O)=O)-n1cccc1,eniporide,False,False
CN1C[C@@H](C=C2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O |c:4|,ergotamine,False,False
"COc1ccccc1N1CCN(C[C@@H](O)COc2cc(OC)c(OC)c(OC)c2)CC1 |&1:13,r|",enciprazine,False,False
CCN(CC)C(=O)[C@]1(C[C@H]1CN)c1ccccc1 |r|,milnacipran,False,False
CNC(=O)c1ccc(C)c(c1)-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,PH-797804,False,False
FC(F)(F)c1ccccc1-c1cc(c2[nH]c(nc2c1)C1=NOC2(C1)CCCCC2)C(F)(F)F |t:22|,TC-I-2014,False,False
CC(=O)Nc1ncc(s1)[N+]([O-])=O,nithiamide,True,False
OP(O)(=O)CP(O)(O)=O,medronic-acid,False,False
"CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC |&1:8,r|",nafadotride,False,False
CCCCN(CCCC)CC[C@@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(ccc12)C(F)(F)F |&1:11|,halofantrine,False,False
CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O,AC-55649,False,False
CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O,gemcitabine-elaidate,False,False
Nc1nc(N)nc(n1)-c1cc(Cl)ccc1Cl,irsogladine,False,False
CCCCOc1cc(ccc1N)C(=O)OCCN(CC)CC,oxybuprocaine,False,False
[O-][N+][Fe--](C#N)(C#N)(C#N)(C#N)C#N,sodium-nitroprusside,False,False
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(cc1)-c1ccccc1-c1nc(=O)o[nH]1,azilsartan-medoxomil,False,False
C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,IPI549,False,False
"[NaH].[NaH].[NaH].[NaH].[NaH].[NaH].CC(O)([C@@H](CC(O)=O)C(O)=O)C(O)=O.CC(O)([C@H](CC(O)=O)C(O)=O)C(O)=O |a:9,23,&1:7,&2:21|",threo-2-methylisocitrate-(DL),False,False
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(=O)c(O)nn3C)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:23|,ceftriaxone,False,False
[O-][N+](=O)c1cc(\C=C2/CCN(C\C(=C/c3ccc(F)c(c3)[N+]([O-])=O)C2=O)C(=O)C=C)ccc1F,VLX1570,False,False
CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,GSK369796,False,False
"Brc1cc2OCOc2cc1[C@H]1Nc2ccccc2[C@H]2C=CC[C@@H]12 |&1:10,18,22,c:22|",G-15,False,False
C[N+](C)(C)C[C@@H](O)CC(O)=O |&1:5|,carnitine-(D/L),False,False
Clc1cccc2cc(sc12)C(=O)N[C@H]1CN2CCC1CC2,EVP-6124,False,False
C(Nc1ncnc2nc[nH]c12)c1ccccc1,6-benzylaminopurine,False,False
